hash,short,date,author,subject,files_changed,insertions,deletions,top_paths,inferred_type,prefix,flags,scope,dominant_dir,has_issue_ref,declares_breaking,body_lines
e05433ce60afe1e50fa28a451677a2df63bb9c83,e05433c,2025-11-08 14:38:03 +1000,matthewdau85,"test(chaos): dependency outage drills + error budget SLO alerts",8,395,15,".github/workflows/nightly.yml;docs/ops/alerts.md;package.json;scripts/chaos-drill.mjs;services/api-gateway/src/app.ts;services/api-gateway/src/lib/chaos.ts",feat,test(chaos),"docs-claimed-mismatch;deps-looks-like-chore;code-additions-look-like-feat;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=chaos vs dir=services);possible-breaking-missing-marker",chaos,services,0,0,0
d50f598f2b7c044f53e8f693489b957a531ad923,d50f598,2025-11-08 14:33:08 +1000,matthewdau85,"chore(deps): add Renovate + update policy + lockfile maintenance",2,102,0,".github/workflows/lockfile.yml;renovate.json",ci,chore(deps),"subject-not-capitalized;scope-mismatch(scope=deps vs dir=renovate.json)",deps,renovate.json,0,0,0
4ae851c577a6250dd270a21a3ddac3d49f50fe27,4ae851c,2025-11-08 14:32:11 +1000,matthewdau85,"ci(security): SBOM + SCA fail-on-high + Gitleaks + Trivy + drift guards",2,33,6,".github/workflows/ci.yml;.github/workflows/security.yml",ci,ci(security),"subject-not-capitalized;scope-mismatch(scope=security vs dir=github)",security,github,0,0,0
8dadacd9f9b069486fcebf7e0ef06bef184037b1,8dadacd,2025-11-08 14:28:28 +1000,matthewdau85,"Add APGMS matcher training pipeline and evaluation tooling",17,921,0,"Deterministic-Train-And-Verify.ps1;Promote-And-Smoke.ps1;Test-NL.ps1;data/apgms_holdout.tsv;data/apgms_train.tsv;data/apgms_val.tsv",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,src,0,0,0
4a244e38e6f5e3d30412f32739d2d225e0033b57,4a244e3,2025-11-08 13:52:45 +1000,matthewdau85,"Fix telemetry deps and align password verification",5,815,19,"pnpm-lock.yaml;scripts/check-coverage.mjs;services/api-gateway/package.json;services/api-gateway/src/auth.ts;services/api-gateway/src/plugins/auth.ts",feat,,"deps-looks-like-chore;code-additions-look-like-feat;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
f9563621f0346e2f262fd296506831a634134669,f956362,2025-11-08 13:52:19 +1000,matthewdau85,"Improve validation coverage and tooling reliability",24,1022,40,"apps/phase1-demo/package.json;domain/policy/designated-accounts.ts;package.json;packages/ledger/eslint.config.js;packages/ledger/package.json;pnpm-lock.yaml",feat+test,,"test-claimed-mismatch;deps-looks-like-chore;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
e37f2f334d236b0da1e53637ee25e6c36105c09d,e37f2f3,2025-11-08 13:04:51 +1000,matthewdau85,"Improve Home metrics semantics and accessibility",3,70,11,"webapp/src/pages/Home.css;webapp/src/pages/Home.tsx;webapp/tests/axe.spec.ts",feat+test,,"test-claimed-mismatch",,webapp,0,0,0
61eb31d58d66df70f14134668da1a0e55c340d5f,61eb31d,2025-11-08 12:59:58 +1000,matthewdau85,"Run Prisma generate on install",1,1,0,"package.json",chore(deps),,"deps-looks-like-chore",,package.json,0,0,0
1df5882f4d5efc623527099729b7acd31b37c589,1df5882,2025-11-08 12:51:35 +1000,matthewdau85,"Fix workspace install and restore cross-platform builds",11,786,48,"packages/ledger/package.json;pnpm-lock.yaml;services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/src/db.ts;services/api-gateway/src/observability/prisma-metrics.ts",feat+test,,"test-claimed-mismatch;deps-looks-like-chore;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
1bc583968a580df5549a68cb6d4d9da0ede214e7,1bc5839,2025-11-08 12:28:38 +1000,matthewdau85,"harden auth to rs256 and argon2",9,120,30,"README.md;db/init.sql.skip;docker-compose.yml;services/api-gateway/src/auth.ts;services/api-gateway/src/config.ts;services/api-gateway/src/plugins/auth.ts",feat+test,,"docs-claimed-mismatch;test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
3aa5dfe474540486b81a804bf5b50c74eb57a051,3aa5dfe,2025-11-08 11:50:14 +1000,matthewdau85,"Improve workflow alerts accessibility",3,113,13,"webapp/src/pages/Home.css;webapp/src/pages/Home.tsx;webapp/tests/axe.spec.ts",feat+test,,"test-claimed-mismatch",,webapp,0,0,0
83ae59cba544f85857e7db9893727f90d01e0b14,83ae59c,2025-11-08 07:55:50 +1000,matthewdau85,"Harden regulator login validation and restore metrics",17,948,27,"packages/ledger/package.json;packages/shared-au/abn.d.ts;packages/shared-au/abn.js;packages/shared-au/package.json;packages/shared-au/tfn.d.ts;packages/shared-au/tfn.js",feat+test,,"test-claimed-mismatch;deps-looks-like-chore;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
1939749bbf7718c074c2b9c85bfe96c224831514,1939749,2025-11-01 03:02:03 +1000,Matthew Donovan,"feat(ops): Prometheus /metrics + OTEL traces + readiness (deps) + graceful shutdown",8,538,135,"services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/src/config.ts;services/api-gateway/src/observability/metrics.ts;services/api-gateway/src/observability/prisma-metrics.ts;services/api-gateway/src/observability/tracing.ts",feat,feat(ops),"deps-looks-like-chore;subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=ops vs dir=services);possible-breaking-missing-marker",ops,services,0,0,0
0cb8f89ea575c7cd1511197335b7fe06f8ce78df,0cb8f89,2025-11-01 02:07:43 +1000,Matthew Donovan,"feat(banking): provider adapters + designated one-way account policy engine",18,1040,1,"README.md;docs/compliance/designated-accounts.md;domain/policy/designated-accounts.ts;providers/banking/anz.ts;providers/banking/base.ts;providers/banking/index.ts",feat+test,feat(banking),"docs-claimed-mismatch;test-claimed-mismatch;deps-looks-like-chore;subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=banking vs dir=providers);possible-breaking-missing-marker",banking,providers,0,0,0
ce3864c6995d562b181615f1a02726d97866d6dc,ce3864c,2025-11-01 00:32:15 +1000,Matthew Donovan," feat(safety): idempotency keys for POST/PATCH + dedupe storage",9,708,309,"README.md;services/api-gateway/src/app.ts;services/api-gateway/src/lib/idempotency.ts;services/api-gateway/test/privacy.spec.ts;shared/prisma/migrations/20251020183646_add_bankline_idempotency/migration.sql;shared/prisma/migrations/20251104100000_idempotency_keys/migration.sql",feat+test,,"docs-claimed-mismatch;test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);possible-breaking-missing-marker",,shared,0,0,0
81ac40542084a92c60c2be70e7c388516dca7c9c,81ac405,2025-10-31 23:23:16 +1000,Matthew Donovan,"feat(api): Zod/Fastify schemas for all external routes + error contract",8,307,295,"services/api-gateway/src/app.ts;services/api-gateway/src/lib/validation.ts;services/api-gateway/src/routes/auth.ts;shared/package.json;shared/src/errors.ts;shared/src/index.ts",refactor,feat(api),"deps-looks-like-chore;code-changes-look-like-refactor;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api vs dir=shared);possible-breaking-missing-marker",api,shared,0,0,0
06797dc4a671d47848515c78b212967c4d72ae5e,06797dc,2025-10-31 22:31:49 +1000,Matthew Donovan,"feat(auth): MFA (WebAuthn/TOTP) + end-to-end encryption envelopes",23,1691,124,".env.example;README.md;pnpm-lock.yaml;services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/src/config.ts",feat+test,feat(auth),"docs-claimed-mismatch;test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=auth vs dir=services);possible-breaking-missing-marker",auth,services,0,0,0
a5789d0e1fc26ca00f960ea45067c794138105c5,a5789d0,2025-10-31 10:40:12 +1000,Matthew Donovan,"feat(security): issuer/audience/expiry enforcement + reply minimisation + log redaction",18,526,37,"scripts/verify-no-conflicts.mjs;services/api-gateway/src/auth.ts;services/api-gateway/src/routes/auth.ts;services/api-gateway/src/routes/regulator-auth.ts;services/api-gateway/src/routes/tax.js;services/api-gateway/src/routes/tax.ts",feat+test,feat(security),"test-claimed-mismatch;deps-looks-like-chore;subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=security vs dir=shared);possible-breaking-missing-marker",security,shared,0,0,0
9232bac21106d5376088a20ec963851154aa34b2,9232bac,2025-10-31 09:19:07 +1000,Matthew Donovan,"feat(api): @fastify/helmet + strict CORS + CSP headers",3,105,12,"services/api-gateway/src/app.ts;services/api-gateway/test/security.headers.spec.ts;webapp/index.html",feat+test,feat(api),"test-claimed-mismatch;subject-not-capitalized;scope-mismatch(scope=api vs dir=services);possible-breaking-missing-marker",api,services,0,0,0
72098a6402d675e37d4134012009a964e1c443d8,72098a6,2025-10-31 09:08:54 +1000,Matthew Donovan,"chore(repo): enable safety guards & baseline scripts",6,90,14,".nvmrc;.tool-versions;README.md;package.json;scripts/verify-no-conflicts.mjs;services/api-gateway/test/run.ts",feat+test,chore(repo),"docs-claimed-mismatch;test-claimed-mismatch;subject-not-capitalized;scope-mismatch(scope=repo vs dir=package.json);possible-breaking-missing-marker",repo,package.json,0,0,0
8d639cf9ee5c0e0f169337a9dac27a35e74499d3,8d639cf,2025-10-31 08:32:47 +1000,Matthew Donovan,"feat(regulator): Phase 7  Regulator Portal & Continuous Monitoring",31,3675,365,".env.example;.github/workflows/nightly.yml;docs/compliance/checklist.md;docs/ops/regulator-portal.md;docs/ops/runbook.md;package.json",feat(db),feat(regulator),"docs-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=regulator vs dir=webapp);possible-breaking-missing-marker",regulator,webapp,0,0,0
c46a481234714c85c7451be62366211475659de2,c46a481,2025-10-31 03:11:28 +1000,Matthew Donovan,"feat(platform): enforce MFA for high-risk actions and add evidence backup",21,1051,73,".github/workflows/backup.yml;db/{init.sql => init.sql.skip};docs/ops/dashboards.md;docs/ops/promql.md;docs/ops/runbook.md;package.json",feat(db),feat(platform),"docs-claimed-mismatch;deps-looks-like-chore;subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=platform vs dir=services);possible-breaking-missing-marker",platform,services,0,0,0
6c5d677a2b28982f3a9777311a0bd366c54207fb,6c5d677,2025-10-30 03:48:52 +1000,Matthew Donovan,"eat(compliance): enable payment plan flow and evidence reporting",7,616,53,"db/init.sql;services/api-gateway/src/app.ts;shared/prisma/migrations/20251102120000_phase4_payment_plan/migration.sql;shared/prisma/schema.prisma;webapp/src/BasPage.tsx;webapp/src/CompliancePage.tsx",feat(db),eat(compliance),"subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=compliance vs dir=webapp);possible-breaking-missing-marker",compliance,webapp,0,0,0
15022887b8b9d489a7799fce96488d1548f481e8,1502288,2025-10-30 02:56:36 +1000,Matthew Donovan,"feat(compliance): add designated holding accounts and surface balances in API/UI",8,739,35,"db/init.sql;services/api-gateway/src/app.ts;shared/prisma/migrations/20251102103000_phase3_designated_accounts/migration.sql;shared/prisma/schema.prisma;webapp/src/BasPage.tsx;webapp/src/CompliancePage.tsx",feat(db),feat(compliance),"subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=compliance vs dir=webapp);possible-breaking-missing-marker",compliance,webapp,0,0,0
b1a97810c34dc151343e2d6b9feb8217a68a9b66,b1a9781,2025-10-30 01:59:08 +1000,Matthew Donovan,"feat(api): persist alerts/bas cycles and wire Phase 2 UI flows",9,752,111,"db/init.sql;services/api-gateway/src/app.ts;shared/prisma/migrations/20251102090000_phase2_alerts_bascycle/migration.sql;shared/prisma/schema.prisma;webapp/src/AlertsPage.tsx;webapp/src/BasPage.tsx",feat(db),feat(api),"subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api vs dir=webapp);possible-breaking-missing-marker",api,webapp,0,0,0
633dd642de28020e697457b6b4ecb7851330a8b7,633dd64,2025-10-30 00:37:07 +1000,Matthew Donovan,"chore(history): snapshot before full history rewrite",1,425,234,"webapp/src/DashboardPage.tsx",feat,chore(history),"code-additions-look-like-feat;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=history vs dir=webapp)",history,webapp,0,0,0
71db586a45a4c1ee3ee6cb346407773aa9f9ca26,71db586,2025-10-30 00:32:37 +1000,Matthew Donovan,"chore(sync): finalize schema, db init, and client wiring after auth integration",7,628,79,"db/init.sql;pnpm-lock.yaml;services/api-gateway/src/app.ts;shared/prisma/schema.prisma;webapp/package.json;webapp/src/App.tsx",feat(db),chore(sync),"subject>72;subject-not-capitalized;scope-mismatch(scope=sync vs dir=webapp);possible-breaking-missing-marker",sync,webapp,0,0,6
3b93dcb9abc9f03978e8c13403fb1daffdb20a9f,3b93dcb,2025-10-28 18:51:39 +1000,Matthew Donovan,"feat(auth): wire end-to-end login/session between webapp and api-gateway",15,648,553,"db/init.sql;docker-compose.yml;pnpm-lock.yaml;services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/src/auth.ts",feat,feat(auth),"deps-looks-like-chore;subject-not-capitalized;scope-mismatch(scope=auth vs dir=services);possible-breaking-missing-marker",auth,services,0,0,6
d6533e14cbfa5dea2a019dfac5442b5f7abe4bd1,d6533e1,2025-10-28 05:23:11 +1000,Matthew Donovan,"feat(auth+ui): introduce login flow, dashboard UI, and gateway hardening",23,1308,1132,"docker-compose.yml;pnpm-lock.yaml;services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/src/auth.ts;services/api-gateway/src/config.ts",feat,feat(auth+ui),"deps-looks-like-chore;subject-not-capitalized;scope-mismatch(scope=auth+ui vs dir=webapp);possible-breaking-missing-marker",auth+ui,webapp,0,0,6
aa3b93601d291ce2164da8c83ce7243dab5f9909,aa3b936,2025-10-28 01:04:20 +1000,Matthew Donovan,"chore(deploy): scaffold DB init/seed and tighten service startup/runtime",14,23722,452,"Export-FolderTree.ps1;db/init.sql;docker-compose.yml;folder-structure.txt;services/api-gateway/Dockerfile;services/api-gateway/db_schema.sql",feat(db),chore(deploy),"subject-not-capitalized;scope-mismatch(scope=deploy vs dir=services);possible-breaking-missing-marker",deploy,services,0,0,6
6fdc896740de20e54a12dddff5d4bc8bbdff0bde,6fdc896,2025-10-26 23:57:28 +1000,Matthew Donovan,"feat(auth): add auth module, route, and plugin in api-gateway",18,1877,120,"20251101_add_payroll.sql;db/payroll.sql;services/api-gateway/src/app.ts;services/api-gateway/src/index.ts;services/api-gateway/src/lib/masking.ts;services/api-gateway/src/security/providers.ts",feat(db),feat(auth),"subject-not-capitalized;scope-mismatch(scope=auth vs dir=webapp);possible-breaking-missing-marker",auth,webapp,0,0,4
1ab41a709083ae77aeda6d8bb56f5db8c597c25c,1ab41a7,2025-10-26 22:50:03 +1000,Matthew Donovan,"chore(infra): initial hardening pass across gateway, webapp, and compose",43,3529,347,"Export-CodeDumpPdf.ps1;apps/webapp/Dockerfile;docker-compose.yml;services/api-gateway/Dockerfile;services/api-gateway/package.json;services/api-gateway/src/app.ts",feat+test,chore(infra),"test-claimed-mismatch;subject-not-capitalized;scope-mismatch(scope=infra vs dir=services);possible-breaking-missing-marker",infra,services,0,0,4
a28423277248219c1303b3aef9919e85d08025a9,a284232,2025-10-26 01:24:25 +1000,Matthew Donovan,"chore(ops): extract gateway server entrypoint and document operational runbook",11,1780,278,".github/workflows/ci.yml;README.md;package.json;pnpm-lock.yaml;runbooks/ops.md;services/api-gateway/package.json",feat+test,chore(ops),"docs-claimed-mismatch;test-claimed-mismatch;subject>72;subject-not-capitalized;scope-mismatch(scope=ops vs dir=services);possible-breaking-missing-marker",ops,services,0,0,7
aa8aa6b92661e1f2d3b9711b8075cda9ec2f3a36,aa8aa6b,2025-10-25 22:46:20 +1000,Matthew Donovan,"feat(auth+security): enforce JWT auth, org/role scoping, response redaction, and secure headers",5,657,103,"pnpm-lock.yaml;services/api-gateway/src/app.ts;services/api-gateway/src/plugins/auth.ts;services/api-gateway/src/routes/bank-lines.ts;services/api-gateway/src/utils/orgScope.ts",feat,feat(auth+security),"deps-looks-like-chore;subject>72;subject-not-capitalized;scope-mismatch(scope=auth+security vs dir=services);possible-breaking-missing-marker",auth+security,services,0,0,7
c33374e7b223cf7b4cd99ffe814d5f3fbead8589,c33374e,2025-10-25 18:49:10 +1000,Matthew Donovan,"feat(platform): introduce messaging bus, ledger module, tax utils, and operational framework",38,4243,121,".env.example;apps/phase1-demo/package.json;apps/phase1-demo/src/index.ts;apps/phase1-demo/src/types/uuid.d.ts;apps/phase1-demo/tsconfig.json;docker-compose.nats.yml",feat+test,feat(platform),"docs-claimed-mismatch;test-claimed-mismatch;deps-looks-like-chore;subject>72;subject-not-capitalized;scope-mismatch(scope=platform vs dir=shared);possible-breaking-missing-marker",platform,shared,0,0,9
9f13ffa4df2c1272c1914ae3c56535e7aeac8302,9f13ffa,2025-10-24 06:29:43 +1000,Matthew Donovan,"chore(compliance+db): record compliance snapshot and add new Prisma migration",2,220,0,"artifacts/compliance/local-20250223.md;shared/prisma/migrations/20251023202136_/migration.sql",chore(db),chore(compliance+db),"docs-claimed-mismatch;subject>72;subject-not-capitalized;scope-mismatch(scope=compliance+db vs dir=shared);possible-breaking-missing-marker",compliance+db,shared,0,0,5
e6c4b8606fd03877bbc55ad35e768530efe9b097,e6c4b86,2025-10-24 05:42:45 +1000,Matthew Donovan,"refactor(db): improve shared DB client/connection handling",1,4,1,"shared/src/db.ts",refactor,refactor(db),"subject-not-capitalized;scope-mismatch(scope=db vs dir=shared)",db,shared,0,0,4
6f66643f35754aa0e98d7e3240f397c3dbec13bc,6f66643,2025-10-24 05:17:35 +1000,Matthew Donovan,"chore(ops): add nightly pipeline and chaos testing playbook",3,90,2,".github/workflows/nightly.yml;docs/ops/chaos.md;docs/ops/runbook.md",ci,chore(ops),"docs-claimed-mismatch;subject-not-capitalized;scope-mismatch(scope=ops vs dir=docs)",ops,docs,0,0,5
9eac1207bee99fa51816507c34d0362a438a83e0,9eac120,2025-10-24 04:28:38 +1000,Matthew Donovan,"chore(sec+ops): add PII key rotation tooling and incident response template",7,102,5,"README.md;docs/ops/runbook.md;docs/security/ASVS-mapping.md;docs/security/TFN-SOP.md;package.json;scripts/rotate-pii-keys.mjs",chore,chore(sec+ops),"docs-claimed-mismatch;subject>72;subject-not-capitalized;scope-mismatch(scope=sec+ops vs dir=docs)",sec+ops,docs,0,0,6
ffe34d45e2aed9eee79025b2602f28a4ea51b188,ffe34d4,2025-10-24 03:58:10 +1000,Matthew Donovan,"chore(compliance+ops): add dependency monitoring and evidence collection workflow",7,124,10,".github/dependabot.yml;README.md;docs/compliance/checklist.md;docs/ops/runbook.md;package.json;scripts/collect-evidence.mjs",ci,chore(compliance+ops),"docs-claimed-mismatch;subject>72;subject-not-capitalized;scope-mismatch(scope=compliance+ops vs dir=docs)",compliance+ops,docs,0,0,6
7a06f20289c126704d69828309fc43b5a91679b5,7a06f20,2025-10-24 03:43:47 +1000,Matthew Donovan,"chore(compliance): add compliance checklist and wire it into workspace",2,15,1,"docs/compliance/checklist.md;package.json",chore,chore(compliance),"docs-claimed-mismatch;subject-not-capitalized;scope-mismatch(scope=compliance vs dir=package.json)",compliance,package.json,0,0,4
50944dce7677ab566f7621a8fd595e4e3ece13d2,50944dc,2025-10-24 03:38:44 +1000,Matthew Donovan,"chore(ops): add smoke testing, dashboards, and observability hooks",8,105,12,".github/workflows/ci.yml;README.md;docs/accessibility/smoke.md;docs/ops/dashboards.md;docs/ops/runbook.md;k6/smoke.js",feat,chore(ops),"docs-claimed-mismatch;code-additions-look-like-feat;subject-not-capitalized;scope-mismatch(scope=ops vs dir=docs);possible-breaking-missing-marker",ops,docs,0,0,8
da9ff2367126e4d9322c54cba5ce92bb4e7884b8,da9ff23,2025-10-24 03:18:49 +1000,Matthew Donovan,"refactor(platform): centralize runtime config, tighten auth/metrics, and add typed boundaries",26,727,231,".env.example;.github/workflows/ci.yml;docs/privacy/dpia.md;docs/security/ASVS-mapping.md;package.json;services/api-gateway/package.json",feat+test,refactor(platform),"docs-claimed-mismatch;test-claimed-mismatch;deps-looks-like-chore;subject>72;subject-not-capitalized;scope-mismatch(scope=platform vs dir=services);possible-breaking-missing-marker",platform,services,0,0,8
af062046a2d16ffb861a792af29d86458ccf1121,af06204,2025-10-24 00:43:47 +1000,Matthew Donovan,"chore(sec+ops): tighten CI/security pipeline and align gateway + tests",13,315,230,".github/workflows/ci.yml;.github/workflows/security.yml;docs/privacy/dpia.md;docs/security/ASVS-mapping.md;pnpm-lock.yaml;services/api-gateway/package.json",feat+test,chore(sec+ops),"docs-claimed-mismatch;test-claimed-mismatch;subject-not-capitalized;scope-mismatch(scope=sec+ops vs dir=services);possible-breaking-missing-marker",sec+ops,services,0,0,7
10e9fb715e37c4e2aa23704136247ff9d2a1ce43,10e9fb7,2025-10-23 20:33:24 +1000,Matthew Donovan,"chore(ops): add debug export tooling and tighten gateway/admin handling",5,142,77,"pnpm-workspace.yaml;services/api-gateway/debug-export.mts;services/api-gateway/src/app.ts;services/api-gateway/src/lib/auth.ts;services/api-gateway/src/routes/admin.data.ts",feat,chore(ops),"code-additions-look-like-feat;subject-not-capitalized;scope-mismatch(scope=ops vs dir=services);possible-breaking-missing-marker",ops,services,0,0,5
287253ff3a3227e91ae9f2f8a031303dd51776e7,287253f,2025-10-23 07:10:31 +1000,Matthew Donovan,"chore(ops): define alerting and align gateway behavior with runbook",3,19,1,"docs/ops/alerts.md;docs/ops/runbook.md;services/api-gateway/src/app.ts",refactor,chore(ops),"docs-claimed-mismatch;subject-not-capitalized;scope-mismatch(scope=ops vs dir=docs)",ops,docs,0,0,5
e803513ca9dbb68f0931e2269000de8cf4f6f590,e803513,2025-10-23 06:59:41 +1000,Matthew Donovan,"chore(ops): add observability and SLO docs",4,96,15,"docs/ops/logging.md;docs/ops/promql.md;docs/ops/runbook.md;docs/ops/slo.md",docs,chore(ops),"docs-claimed-mismatch;subject-not-capitalized;scope-mismatch(scope=ops vs dir=docs)",ops,docs,0,0,5
aac618686be898294ab3a43f3e34f86db8c71244,aac6186,2025-10-23 05:08:57 +1000,Matthew Donovan,"chore(ops): improve service operability and document logging/runbook",3,122,12,"docs/ops/logging.md;docs/ops/runbook.md;services/api-gateway/src/index.ts",feat,chore(ops),"docs-claimed-mismatch;code-additions-look-like-feat;subject-not-capitalized;scope-mismatch(scope=ops vs dir=docs);possible-breaking-missing-marker",ops,docs,0,0,5
1bd4572b638e712d9ccd522f987897e2c1577938,1bd4572,2025-10-23 04:42:28 +1000,Matthew Donovan,"chore(security): refresh pnpm lockfile after security hardening",1,55,0,"pnpm-lock.yaml",chore(deps),chore(security),"subject-not-capitalized;scope-mismatch(scope=security vs dir=pnpm-lock.yaml)",security,pnpm-lock.yaml,0,0,3
1d9c29cbeb045ddf1a0bebd36a56fbc8d9721a30,1d9c29c,2025-10-23 04:36:38 +1000,Matthew Donovan,"feat(security+privacy): introduce auth layer, data protection, and compliance updates",25,1958,494,".env.example;.github/copilot-instructions.md;.github/workflows/ci.yml;.github/workflows/security.yml;docs/privacy/dpia.md;docs/security/ASVS-mapping.md",feat+test,feat(security+privacy),"docs-claimed-mismatch;test-claimed-mismatch;deps-looks-like-chore;subject>72;subject-not-capitalized;scope-mismatch(scope=security+privacy vs dir=services);possible-breaking-missing-marker",security+privacy,services,0,0,9
3639a07c271fad435fc22fcf773f5a55f773ca3e,3639a07,2025-10-22 09:20:59 +1000,Matthew Donovan,"chore(audit): capture staged diff and last commit metadata",2,0,0,"artifacts/diff-staged.patch;artifacts/last-commit.txt",chore,chore(audit),"subject-not-capitalized;scope-mismatch(scope=audit vs dir=artifacts)",audit,artifacts,0,0,4
174f1ebfbc75c5576d2a548eaee2e38ff2b4ef90,174f1eb,2025-10-22 09:15:36 +1000,Matthew Donovan,"chore(audit): capture working tree and diff snapshot",2,1,0,"artifacts/diff-working-tree.patch;artifacts/git-status.txt",chore,chore(audit),"subject-not-capitalized;scope-mismatch(scope=audit vs dir=artifacts)",audit,artifacts,0,0,4
4f5a337103a3eceab0f39979ab22865b2eddb663,4f5a337,2025-10-21 20:46:20 +1000,Matthew Donovan,"test(api): discover specs by directory to avoid Windows glob issues",1,1,1,"services/api-gateway/package.json",chore(deps),test(api),"deps-looks-like-chore;subject-not-capitalized;scope-mismatch(scope=api vs dir=services)",api,services,0,0,4
38f9b867b7b505f35d0b1cd2fa18e2c58f53d5a5,38f9b86,2025-10-21 20:31:23 +1000,Matthew Donovan,"chore(security): ignore shared/prisma/.env in git",1,2,0,".gitignore",chore,chore(security),"subject-not-capitalized;scope-mismatch(scope=security vs dir=gitignore)",security,gitignore,0,0,4
1e0a0b1135eb2a482fbb1969dfb9ad8e5cebbc98,1e0a0b1,2025-10-21 20:30:47 +1000,Matthew Donovan,"chore(repo): normalize line endings / cross-platform script behavior",1,5,5,"package.json",chore(deps),chore(repo),"subject-not-capitalized;scope-mismatch(scope=repo vs dir=package.json)",repo,package.json,0,0,4
f17625b1989f34acdaca719339cb192bac2f45b0,f17625b,2025-10-21 20:10:52 +1000,Matthew Donovan,"test(api): run all gateway *.spec.ts tests",1,2,2,"services/api-gateway/package.json",chore(deps),test(api),"deps-looks-like-chore;subject-not-capitalized;scope-mismatch(scope=api vs dir=services)",api,services,0,0,4
252f0102a8a459976c47e3bd7d502336e20b57d5,252f010,2025-10-21 20:08:44 +1000,Matthew Donovan,"chore(repo): update .gitignore to exclude local helper script",1,2,0,".gitignore",chore,chore(repo),"subject-not-capitalized;scope-mismatch(scope=repo vs dir=gitignore)",repo,gitignore,0,0,4
2760330f2870067e43aa4ccfd8561d8db971a04b,2760330,2025-10-21 20:02:49 +1000,Matthew Donovan,"chore(api): lockfile + deps; test: add /ready probe specchore(api): update deps/lockfile and align gateway tests for /ready probe",2,4,0,"pnpm-lock.yaml;services/api-gateway/package.json",chore(deps),chore(api),"subject>72;subject-not-capitalized;scope-mismatch(scope=api vs dir=services)",api,services,0,0,4
94580d99db8920c0ba1901fe06639cac643921e2,94580d9,2025-10-21 19:59:10 +1000,Matthew Donovan,"chore(db): add Prisma migrate/deploy/generate scripts to workspace root",1,27,1,"package.json",chore(deps),chore(db),"subject-not-capitalized;scope-mismatch(scope=db vs dir=package.json)",db,package.json,0,0,5
c92e475ea8f3764a6e5f1d5d8f8818262a4428fa,c92e475,2025-10-21 19:52:07 +1000,Matthew Donovan,"chore(repo): normalize line endings via .gitattributes",1,1,0,".gitattributes",chore,chore(repo),"subject-not-capitalized;scope-mismatch(scope=repo vs dir=gitattributes)",repo,gitattributes,0,0,4
c1f99d90effad68f2aeaf2ad364be0a9448d94be,c1f99d9,2025-10-21 19:44:34 +1000,Matthew Donovan,"chore(db): check in BankLine idempotencyKey uniqueness migration",2,15,11,"shared/prisma/migrations/20251021094315_bankline_idempotency/migration.sql;shared/prisma/schema.prisma",chore(db),chore(db),"subject-not-capitalized;scope-mismatch(scope=db vs dir=shared)",db,shared,0,0,6
ab4fbaf93f22dc0b3e4dcb9bc0fa2d55043b2a2c,ab4fbaf,2025-10-21 19:02:54 +1000,Matthew Donovan,"test(api): add /ready health probe spec",1,15,0,"services/api-gateway/test/ready.spec.ts",feat+test,test(api),"subject-not-capitalized;scope-mismatch(scope=api vs dir=services)",api,services,0,0,4
